trial_index,arm_name,trial_status,generation_node,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
5341,5341_0,ABANDONED,SOBOL,1715,0,403,539,883
5342,5342_0,ABANDONED,SOBOL,1445,4,59,1509,363
5343,5343_0,ABANDONED,SOBOL,703,1,356,444,1038
5344,5344_0,ABANDONED,SOBOL,623,2,9,700,52
5345,5345_0,ABANDONED,SOBOL,1369,0,338,1253,1344
5346,5346_0,ABANDONED,SOBOL,1608,3,249,284,1902
5347,5347_0,ABANDONED,SOBOL,353,1,421,1732,703
5348,5348_0,ABANDONED,SOBOL,15,4,285,1815,813
5349,5349_0,ABANDONED,SOBOL,1759,1,114,138,1519
5350,5350_0,ABANDONED,SOBOL,1029,3,458,1168,1234
5351,5351_0,ABANDONED,SOBOL,776,0,130,847,433
5352,5352_0,ABANDONED,SOBOL,864,3,316,1613,1802
5353,5353_0,ABANDONED,SOBOL,1113,0,18,434,595
5354,5354_0,RUNNING,SOBOL,1851,4,428,1403,151
5355,5355_0,ABANDONED,SOBOL,95,1,225,581,1451
5356,5356_0,ABANDONED,SOBOL,257,3,103,998,1064
5357,5357_0,ABANDONED,SOBOL,1500,2,305,1049,272
5358,5358_0,ABANDONED,SOBOL,1270,2,156,19,983
5359,5359_0,ABANDONED,SOBOL,519,0,453,1965,1682
5360,5360_0,ABANDONED,SOBOL,658,4,170,1209,665
5361,5361_0,ABANDONED,SOBOL,1412,1,498,775,1997
5362,5362_0,ABANDONED,SOBOL,1674,3,89,1805,1256
5363,5363_0,ABANDONED,SOBOL,427,0,261,242,81
5364,5364_0,ABANDONED,SOBOL,206,2,383,337,467
5365,5365_0,ABANDONED,SOBOL,1958,0,211,1647,1135
5366,5366_0,ABANDONED,SOBOL,1189,4,361,678,1612
5367,5367_0,ABANDONED,SOBOL,944,2,32,1369,788
5368,5368_0,ABANDONED,SOBOL,978,2,241,1989,1001
5369,5369_0,ABANDONED,SOBOL,1233,1,413,57,333
5370,5370_0,ABANDONED,SOBOL,1994,4,2,1026,922
5371,5371_0,ABANDONED,SOBOL,248,2,330,958,1746
5372,5372_0,ABANDONED,SOBOL,401,4,466,621,1863
5373,5373_0,ABANDONED,SOBOL,1653,1,138,1426,532
5374,5374_0,ABANDONED,SOBOL,1384,3,293,396,214
5375,5375_0,ABANDONED,SOBOL,639,0,121,1588,1390
5376,5376_0,ABANDONED,SOBOL,559,4,275,1329,403
5377,5377_0,ABANDONED,SOBOL,1307,2,72,656,1196
5378,5378_0,ABANDONED,SOBOL,1546,2,483,1685,1550
5379,5379_0,ABANDONED,SOBOL,290,0,187,361,851
5380,5380_0,ABANDONED,SOBOL,78,3,51,218,727
5381,5381_0,ABANDONED,SOBOL,1821,0,348,1767,1933
5382,5382_0,ABANDONED,SOBOL,1091,4,192,797,1319
5383,5383_0,ABANDONED,SOBOL,839,1,396,1250,19
5384,5384_0,ABANDONED,SOBOL,802,4,81,484,1653
5385,5385_0,ABANDONED,SOBOL,1050,1,253,1531,947
5386,5386_0,ABANDONED,SOBOL,1787,3,162,502,299
5387,5387_0,ABANDONED,SOBOL,34,0,490,1452,1100
5388,5388_0,ABANDONED,SOBOL,319,2,368,1095,1478
5389,5389_0,RUNNING,SOBOL,1564,0,40,920,186
5390,5390_0,ABANDONED,SOBOL,1333,3,391,1889,569
5391,5391_0,ABANDONED,SOBOL,581,2,218,64,1768
5392,5392_0,ABANDONED,SOBOL,719,3,436,823,751
5393,5393_0,ABANDONED,SOBOL,1475,0,232,1130,1583
5394,5394_0,ABANDONED,SOBOL,1737,4,323,161,1170
5395,5395_0,ABANDONED,SOBOL,489,1,27,1855,495
5396,5396_0,ABANDONED,SOBOL,145,4,149,1692,115
5397,5397_0,ABANDONED,SOBOL,1895,2,445,261,1283
5398,5398_0,ABANDONED,SOBOL,1126,3,94,1291,1963
5399,5399_0,ABANDONED,SOBOL,882,1,298,724,640
5400,5400_0,ABANDONED,SOBOL,881,3,244,406,1588
5401,5401_0,ABANDONED,SOBOL,1126,0,416,1578,765
5402,5402_0,ABANDONED,SOBOL,1895,4,15,611,490
5403,5403_0,ABANDONED,SOBOL,143,1,343,1436,1158
5404,5404_0,ABANDONED,SOBOL,490,4,457,1017,1295
5405,5405_0,RUNNING,SOBOL,1737,2,129,967,120
5406,5406_0,ABANDONED,SOBOL,1475,3,286,1999,626
5407,5407_0,ABANDONED,SOBOL,721,1,114,48,1958
5408,5408_0,ABANDONED,SOBOL,582,4,273,807,944
5409,5409_0,ABANDONED,SOBOL,1333,1,69,1239,1643
5410,5410_0,ABANDONED,SOBOL,1563,3,471,207,1103
5411,5411_0,ABANDONED,SOBOL,320,0,174,1777,310
5412,5412_0,ABANDONED,SOBOL,32,2,60,1676,174
5413,5413_0,ABANDONED,SOBOL,1788,0,356,371,1474
5414,5414_0,ABANDONED,SOBOL,1050,3,199,1338,1778
5415,5415_0,ABANDONED,SOBOL,801,2,403,646,572
5416,5416_0,ABANDONED,SOBOL,838,4,91,1880,1194
5417,5417_0,ABANDONED,SOBOL,1091,2,264,73,394
5418,5418_0,ABANDONED,SOBOL,1821,2,167,1105,852
5419,5419_0,ABANDONED,SOBOL,77,0,495,911,1559
5420,5420_0,ABANDONED,SOBOL,291,3,367,512,1925
5421,5421_0,ABANDONED,SOBOL,1546,0,40,1441,727
5422,5422_0,RUNNING,SOBOL,1307,4,376,474,28
5423,5423_0,ABANDONED,SOBOL,561,1,204,1541,1321
5424,5424_0,ABANDONED,SOBOL,641,2,425,1282,339
5425,5425_0,ABANDONED,SOBOL,1383,1,221,734,1015
5426,5426_0,ABANDONED,SOBOL,1653,4,318,1701,1738
5427,5427_0,ABANDONED,SOBOL,402,2,22,252,907
5428,5428_0,ABANDONED,SOBOL,247,4,150,171,547
5429,5429_0,ABANDONED,SOBOL,1995,1,446,1844,1870
5430,5430_0,ABANDONED,SOBOL,1234,3,109,813,1375
5431,5431_0,ABANDONED,SOBOL,977,0,313,1140,208
5432,5432_0,ABANDONED,SOBOL,944,4,479,1504,1986
5433,5433_0,ABANDONED,SOBOL,1188,1,181,450,663
5434,5434_0,RUNNING,SOBOL,1957,3,280,1482,92
5435,5435_0,ABANDONED,SOBOL,207,0,77,534,1260
5436,5436_0,ABANDONED,SOBOL,427,3,192,888,1131
5437,5437_0,ABANDONED,SOBOL,1675,0,394,1065,456
5438,5438_0,ABANDONED,SOBOL,1413,4,51,97,790
5439,5439_0,ABANDONED,SOBOL,657,2,349,1918,1622
5440,5440_0,ABANDONED,SOBOL,519,3,7,1163,608
5441,5441_0,ABANDONED,SOBOL,1271,0,335,853,1807
5442,5442_0,ABANDONED,SOBOL,1501,4,237,1820,1439
5443,5443_0,ABANDONED,SOBOL,257,1,408,133,147
5444,5444_0,ABANDONED,SOBOL,95,3,294,290,276
5445,5445_0,ABANDONED,SOBOL,1849,2,122,1725,1077
5446,5446_0,ABANDONED,SOBOL,1112,2,465,694,1677
5447,5447_0,ABANDONED,SOBOL,864,0,136,1259,970
5448,5448_0,ABANDONED,SOBOL,777,2,326,25,1359
5449,5449_0,ABANDONED,SOBOL,1028,0,29,1959,58
5450,5450_0,ABANDONED,SOBOL,1758,3,432,991,688
5451,5451_0,ABANDONED,SOBOL,15,1,230,1055,1894
5452,5452_0,ABANDONED,SOBOL,353,4,102,1398,1527
5453,5453_0,ABANDONED,SOBOL,1609,1,305,586,828
5454,5454_0,ABANDONED,SOBOL,1371,3,142,1618,427
5455,5455_0,ABANDONED,SOBOL,622,0,439,429,1220
5456,5456_0,ABANDONED,SOBOL,702,4,159,684,238
5457,5457_0,ABANDONED,SOBOL,1447,2,487,1362,1413
5458,5458_0,ABANDONED,SOBOL,1716,2,84,331,1840
5459,5459_0,ABANDONED,SOBOL,464,1,255,1654,508
5460,5460_0,ABANDONED,SOBOL,185,3,384,1799,883
5461,5461_0,ABANDONED,SOBOL,1931,0,212,248,1706
5462,5462_0,ABANDONED,SOBOL,1170,4,375,1215,1040
5463,5463_0,ABANDONED,SOBOL,915,1,47,770,372
5464,5464_0,ABANDONED,SOBOL,925,4,355,1349,678
5465,5465_0,ABANDONED,SOBOL,1177,2,59,667,1971
5466,5466_0,ABANDONED,SOBOL,1908,3,403,1636,1274
5467,5467_0,ABANDONED,SOBOL,163,1,200,317,76
5468,5468_0,ABANDONED,SOBOL,439,3,64,230,440
5469,5469_0,ABANDONED,SOBOL,1693,0,268,1786,1147
5470,5470_0,ABANDONED,SOBOL,1455,4,179,756,1607
5471,5471_0,ABANDONED,SOBOL,708,1,476,1197,807
5472,5472_0,ABANDONED,SOBOL,601,2,130,1937,1791
5473,5473_0,ABANDONED,SOBOL,1344,0,458,16,624
5474,5474_0,RUNNING,SOBOL,1613,3,113,1045,130
5475,5475_0,ABANDONED,SOBOL,363,2,285,970,1454
5476,5476_0,ABANDONED,SOBOL,21,4,421,577,1092
5477,5477_0,RUNNING,SOBOL,1769,1,249,1377,261
5478,5478_0,ABANDONED,SOBOL,1008,3,338,407,986
5479,5479_0,ABANDONED,SOBOL,751,0,10,1608,1662
5480,5480_0,ABANDONED,SOBOL,858,3,453,874,43
5481,5481_0,ABANDONED,SOBOL,1103,0,157,1173,1374
5482,5482_0,ABANDONED,SOBOL,1873,4,306,143,1879
5483,5483_0,ABANDONED,SOBOL,120,1,102,1842,704
5484,5484_0,ABANDONED,SOBOL,279,3,224,1735,843
5485,5485_0,ABANDONED,SOBOL,1525,1,428,311,1511
5486,5486_0,ABANDONED,SOBOL,1264,2,19,1281,1234
5487,5487_0,ABANDONED,SOBOL,509,0,315,703,411
5488,5488_0,ABANDONED,SOBOL,683,4,33,463,1429
5489,5489_0,ABANDONED,SOBOL,1434,1,360,1521,223
5490,5490_0,ABANDONED,SOBOL,1664,3,211,552,525
5491,5491_0,ABANDONED,SOBOL,422,0,383,1495,1825
5492,5492_0,ABANDONED,SOBOL,196,2,261,1082,1690
5493,5493_0,ABANDONED,SOBOL,1953,1,89,902,898
5494,5494_0,ABANDONED,SOBOL,1214,4,498,1932,356
5495,5495_0,ABANDONED,SOBOL,966,2,170,115,1055
5496,5496_0,ABANDONED,SOBOL,988,3,121,744,780
5497,5497_0,ABANDONED,SOBOL,1239,1,293,1303,1572
5498,5498_0,ABANDONED,SOBOL,1969,4,137,274,1173
5499,5499_0,ABANDONED,SOBOL,227,2,466,1711,474
5500,5500_0,ABANDONED,SOBOL,376,4,331,1866,105
5501,5501_0,ABANDONED,SOBOL,1632,1,2,181,1311
5502,5502_0,ABANDONED,SOBOL,1394,3,413,1150,1942
5503,5503_0,ABANDONED,SOBOL,645,0,242,834,642
5504,5504_0,ABANDONED,SOBOL,537,3,395,91,1627
5505,5505_0,ABANDONED,SOBOL,1283,2,193,1894,959
5506,5506_0,ABANDONED,SOBOL,1552,2,348,925,295
5507,5507_0,ABANDONED,SOBOL,299,0,50,1122,1118
5508,5508_0,ABANDONED,SOBOL,84,3,187,1455,1491
5509,5509_0,ABANDONED,SOBOL,1830,0,484,529,159
5510,5510_0,ABANDONED,SOBOL,1069,4,73,1559,588
5511,5511_0,ABANDONED,SOBOL,814,1,275,488,1763
5512,5512_0,ABANDONED,SOBOL,797,4,219,1222,379
5513,5513_0,ABANDONED,SOBOL,1040,1,390,794,1211
5514,5514_0,ABANDONED,SOBOL,1809,3,40,1763,1543
5515,5515_0,ABANDONED,SOBOL,59,0,368,190,868
5516,5516_0,ABANDONED,SOBOL,341,2,490,357,741
5517,5517_0,ABANDONED,SOBOL,1589,0,162,1659,1909
5518,5518_0,ABANDONED,SOBOL,1327,4,253,629,1336
5519,5519_0,ABANDONED,SOBOL,571,1,81,1324,12
5520,5520_0,ABANDONED,SOBOL,744,3,298,1568,1031
5521,5521_0,ABANDONED,SOBOL,1497,0,95,385,324
5522,5522_0,ABANDONED,SOBOL,1727,4,446,1415,922
5523,5523_0,ABANDONED,SOBOL,483,1,148,601,1723
5524,5524_0,ABANDONED,SOBOL,135,4,26,946,1854
5525,5525_0,ABANDONED,SOBOL,1889,2,323,1008,562
5526,5526_0,ABANDONED,SOBOL,1151,2,233,38,192
5527,5527_0,ABANDONED,SOBOL,904,1,435,1977,1391
5528,5528_0,ABANDONED,SOBOL,896,4,18,213,63
5529,5529_0,ABANDONED,SOBOL,1143,1,314,1771,1270
5530,5530_0,ABANDONED,SOBOL,1881,3,225,802,1983
5531,5531_0,ABANDONED,SOBOL,126,0,429,1245,683
5532,5532_0,ABANDONED,SOBOL,476,2,309,1332,802
5533,5533_0,ABANDONED,SOBOL,1720,0,105,652,1594
5534,5534_0,ABANDONED,SOBOL,1490,3,450,1682,1152
5535,5535_0,ABANDONED,SOBOL,737,2,154,365,453
5536,5536_0,ABANDONED,SOBOL,563,3,499,624,1465
5537,5537_0,ABANDONED,SOBOL,1320,0,171,1422,133
5538,5538_0,ABANDONED,SOBOL,1581,4,260,393,613
5539,5539_0,ABANDONED,SOBOL,333,1,88,1592,1788
5540,5540_0,ABANDONED,SOBOL,50,4,208,1985,1665
5541,5541_0,ABANDONED,SOBOL,1801,2,380,62,997
5542,5542_0,ABANDONED,SOBOL,1031,2,35,1031,258
5543,5543_0,ABANDONED,SOBOL,789,0,363,954,1082
5544,5544_0,ABANDONED,SOBOL,822,2,178,1688,717
5545,5545_0,ABANDONED,SOBOL,1076,1,474,266,1884
5546,5546_0,ABANDONED,SOBOL,1838,4,65,1296,1362
5547,5547_0,ABANDONED,SOBOL,91,2,269,720,38
5548,5548_0,ABANDONED,SOBOL,308,4,407,826,416
5549,5549_0,ABANDONED,SOBOL,1560,1,203,1127,1247
5550,5550_0,ABANDONED,SOBOL,1291,3,352,157,1506
5551,5551_0,ABANDONED,SOBOL,546,0,56,1858,831
5552,5552_0,ABANDONED,SOBOL,653,3,338,1099,1814
5553,5553_0,ABANDONED,SOBOL,1402,1,11,917,522
5554,5554_0,ABANDONED,SOBOL,1640,2,420,1886,234
5555,5555_0,ABANDONED,SOBOL,384,0,248,67,1432
5556,5556_0,ABANDONED,SOBOL,234,3,110,480,1052
5557,5557_0,RUNNING,SOBOL,1976,0,283,1536,345
5558,5558_0,ABANDONED,SOBOL,1246,4,133,506,901
5559,5559_0,ABANDONED,SOBOL,995,1,461,1447,1701
5560,5560_0,ABANDONED,SOBOL,958,3,252,1818,477
5561,5561_0,ABANDONED,SOBOL,1206,0,80,135,1184
5562,5562_0,ABANDONED,SOBOL,1944,4,491,1165,1569
5563,5563_0,ABANDONED,SOBOL,188,1,163,851,769
5564,5564_0,ABANDONED,SOBOL,414,3,43,696,653
5565,5565_0,ABANDONED,SOBOL,1657,2,371,1257,1945
5566,5566_0,ABANDONED,SOBOL,1427,2,216,288,1300
5567,5567_0,ABANDONED,SOBOL,675,0,387,1727,102
5568,5568_0,ABANDONED,SOBOL,502,4,234,1472,1113
5569,5569_0,ABANDONED,SOBOL,1257,1,436,544,282
5570,5570_0,ABANDONED,SOBOL,1518,3,25,1513,964
5571,5571_0,ABANDONED,SOBOL,272,0,323,440,1639
5572,5572_0,ABANDONED,SOBOL,112,3,443,107,1750
5573,5573_0,ABANDONED,SOBOL,1864,1,145,1908,583
5574,5574_0,RUNNING,SOBOL,1095,4,300,879,172
5575,5575_0,ABANDONED,SOBOL,850,2,98,1074,1496
5576,5576_0,ABANDONED,SOBOL,758,4,412,340,865
5577,5577_0,ABANDONED,SOBOL,1015,2,240,1644,1533
5578,5578_0,ABANDONED,SOBOL,1776,2,331,675,1214
5579,5579_0,ABANDONED,SOBOL,28,1,2,1372,390
5580,5580_0,ABANDONED,SOBOL,371,3,141,1205,2
5581,5581_0,ABANDONED,SOBOL,1621,0,469,779,1333
5582,5582_0,ABANDONED,SOBOL,1352,4,119,1809,1920
5583,5583_0,ABANDONED,SOBOL,609,1,290,238,744
5584,5584_0,ABANDONED,SOBOL,717,2,73,993,1728
5585,5585_0,ABANDONED,SOBOL,1464,0,276,1053,935
5586,5586_0,ABANDONED,SOBOL,1701,4,185,24,319
5587,5587_0,ABANDONED,SOBOL,447,2,482,1961,1018
5588,5588_0,ABANDONED,SOBOL,171,4,345,1616,1403
5589,5589_0,ABANDONED,SOBOL,1915,1,48,431,197
5590,5590_0,ABANDONED,SOBOL,1185,3,398,1400,549
5591,5591_0,ABANDONED,SOBOL,932,0,196,584,1849
5592,5592_0,ABANDONED,SOBOL,908,2,379,1032,1168
5593,5593_0,ABANDONED,SOBOL,1163,0,207,984,493
5594,5594_0,ABANDONED,SOBOL,1924,3,364,1951,754
5595,5595_0,ABANDONED,SOBOL,178,2,36,2,1586
5596,5596_0,ABANDONED,SOBOL,455,4,166,421,1961
5597,5597_0,ABANDONED,SOBOL,1708,1,494,1595,637
5598,5598_0,RUNNING,SOBOL,1438,3,93,563,117
5599,5599_0,ABANDONED,SOBOL,694,0,265,1390,1284
5600,5600_0,ABANDONED,SOBOL,614,4,106,1630,298
5601,5601_0,ABANDONED,SOBOL,1362,2,310,323,1098
5602,5602_0,ABANDONED,SOBOL,1601,3,152,1354,1656
5603,5603_0,ABANDONED,SOBOL,344,1,449,661,949
5604,5604_0,ABANDONED,SOBOL,8,3,319,762,567
5605,5605_0,ABANDONED,SOBOL,1750,0,23,1192,1766
5606,5606_0,ABANDONED,SOBOL,1020,4,424,224,1479
5607,5607_0,ABANDONED,SOBOL,769,1,221,1792,187
5608,5608_0,ABANDONED,SOBOL,873,4,289,558,1548
5609,5609_0,ABANDONED,SOBOL,1120,1,117,1489,849
5610,5610_0,ABANDONED,SOBOL,1857,3,454,458,405
5611,5611_0,ABANDONED,SOBOL,104,0,126,1527,1197
5612,5612_0,ABANDONED,SOBOL,264,2,14,1926,1318
5613,5613_0,RUNNING,SOBOL,1509,1,341,121,18
5614,5614_0,ABANDONED,SOBOL,1278,4,245,1088,729
5615,5615_0,ABANDONED,SOBOL,526,2,417,896,1936
5616,5616_0,ABANDONED,SOBOL,665,3,196,157,919
5617,5617_0,ABANDONED,SOBOL,1421,0,400,1828,1743
5618,5618_0,ABANDONED,SOBOL,1683,4,63,861,1002
5619,5619_0,ABANDONED,SOBOL,434,1,359,1186,334
5620,5620_0,ABANDONED,SOBOL,215,3,471,1267,213
5621,5621_0,ABANDONED,SOBOL,1965,1,175,717,1388
5622,5622_0,ABANDONED,SOBOL,1196,2,272,1749,1866
5623,5623_0,ABANDONED,SOBOL,953,0,68,298,534
5624,5624_0,ABANDONED,SOBOL,969,3,144,934,1255
5625,5625_0,RUNNING,SOBOL,1226,2,441,1113,80
5626,5626_0,ABANDONED,SOBOL,1988,2,99,81,668
5627,5627_0,ABANDONED,SOBOL,239,0,301,1904,1999
5628,5628_0,ABANDONED,SOBOL,394,3,432,1549,1609
5629,5629_0,ABANDONED,SOBOL,1644,0,229,497,785
5630,5630_0,ABANDONED,SOBOL,1375,4,328,1465,469
5631,5631_0,ABANDONED,SOBOL,632,1,30,519,1136
5632,5632_0,ABANDONED,SOBOL,552,3,372,276,150
5633,5633_0,ABANDONED,SOBOL,1299,0,44,1709,1450
5634,5634_0,ABANDONED,SOBOL,1537,4,386,742,1804
5635,5635_0,ABANDONED,SOBOL,283,2,215,1305,598
5636,5636_0,ABANDONED,SOBOL,70,4,85,1148,981
5637,5637_0,ABANDONED,SOBOL,1814,1,257,836,1679
5638,5638_0,ABANDONED,SOBOL,1084,3,158,1868,1066
5639,5639_0,ABANDONED,SOBOL,831,0,487,179,273
5640,5640_0,ABANDONED,SOBOL,809,3,55,1413,1899
5641,5641_0,ABANDONED,SOBOL,1059,0,352,603,700
5642,5642_0,RUNNING,SOBOL,1796,4,189,1570,54
5643,5643_0,ABANDONED,SOBOL,40,1,391,383,1346
5644,5644_0,ABANDONED,SOBOL,328,4,279,40,1232
5645,5645_0,ABANDONED,SOBOL,1570,2,76,1976,432
5646,5646_0,ABANDONED,SOBOL,1340,2,480,944,815
5647,5647_0,ABANDONED,SOBOL,590,1,182,1010,1522
5648,5648_0,ABANDONED,SOBOL,728,4,462,1753,505
5649,5649_0,ABANDONED,SOBOL,1482,1,134,200,1829
5650,5650_0,ABANDONED,SOBOL,1744,3,297,1231,1416
5651,5651_0,ABANDONED,SOBOL,497,0,125,784,249
5652,5652_0,ABANDONED,SOBOL,152,2,238,639,362
5653,5653_0,ABANDONED,SOBOL,1904,0,409,1315,1037
5654,5654_0,ABANDONED,SOBOL,1135,3,6,347,1717
5655,5655_0,ABANDONED,SOBOL,889,1,334,1668,885
5656,5656_0,ABANDONED,SOBOL,885,3,441,521,446
5657,5657_0,ABANDONED,SOBOL,1138,1,143,1463,1153
5658,5658_0,ABANDONED,SOBOL,1899,2,302,496,1601
5659,5659_0,ABANDONED,SOBOL,155,0,100,1551,800
5660,5660_0,ABANDONED,SOBOL,494,3,228,1901,684
5661,5661_0,ABANDONED,SOBOL,1748,0,431,83,1976
5662,5662_0,ABANDONED,SOBOL,1479,4,31,1115,1269
5663,5663_0,ABANDONED,SOBOL,732,1,328,932,70
5664,5664_0,ABANDONED,SOBOL,594,2,45,172,1083
5665,5665_0,ABANDONED,SOBOL,1337,1,373,1874,251
5666,5666_0,ABANDONED,SOBOL,1575,4,214,842,996
5667,5667_0,ABANDONED,SOBOL,324,2,385,1142,1671
5668,5668_0,ABANDONED,SOBOL,44,4,258,1311,1781
5669,5669_0,ABANDONED,SOBOL,1792,1,86,736,614
5670,5670_0,ABANDONED,SOBOL,1062,3,486,1704,140
5671,5671_0,ABANDONED,SOBOL,805,0,157,281,1464
5672,5672_0,ABANDONED,SOBOL,834,3,351,1015,833
5673,5673_0,ABANDONED,SOBOL,1079,0,54,939,1501
5674,5674_0,ABANDONED,SOBOL,1817,4,393,1970,1244
5675,5675_0,ABANDONED,SOBOL,65,1,190,46,421
5676,5676_0,ABANDONED,SOBOL,287,4,75,376,33
5677,5677_0,ABANDONED,SOBOL,1533,2,278,1576,1365
5678,5678_0,ABANDONED,SOBOL,1303,3,183,609,1889
5679,5679_0,ABANDONED,SOBOL,549,0,481,1406,714
5680,5680_0,ABANDONED,SOBOL,629,4,135,1666,1696
5681,5681_0,ABANDONED,SOBOL,1380,1,463,350,903
5682,5682_0,ABANDONED,SOBOL,1641,3,125,1317,350
5683,5683_0,ABANDONED,SOBOL,399,0,296,636,1049
5684,5684_0,ABANDONED,SOBOL,235,2,410,785,1435
5685,5685_0,RUNNING,SOBOL,1991,0,238,1230,229
5686,5686_0,ABANDONED,SOBOL,1222,3,333,198,518
5687,5687_0,ABANDONED,SOBOL,973,2,5,1755,1819
5688,5688_0,ABANDONED,SOBOL,949,2,206,1384,95
5689,5689_0,ABANDONED,SOBOL,1199,0,378,569,1301
5690,5690_0,ABANDONED,SOBOL,1961,4,37,1601,1953
5691,5691_0,ABANDONED,SOBOL,218,1,365,415,652
5692,5692_0,ABANDONED,SOBOL,431,4,493,7,770
5693,5693_0,ABANDONED,SOBOL,1687,1,165,1945,1563
5694,5694_0,ABANDONED,SOBOL,1418,3,266,978,1183
5695,5695_0,ABANDONED,SOBOL,669,0,94,1037,484
5696,5696_0,ABANDONED,SOBOL,530,4,311,1793,1497
5697,5697_0,ABANDONED,SOBOL,1275,2,107,223,165
5698,5698_0,ABANDONED,SOBOL,1513,2,448,1190,582
5699,5699_0,ABANDONED,SOBOL,261,1,152,763,1757
5700,5700_0,ABANDONED,SOBOL,107,3,24,658,1633
5701,5701_0,ABANDONED,SOBOL,1853,0,320,1357,965
5702,5702_0,ABANDONED,SOBOL,1123,4,220,325,289
5703,5703_0,ABANDONED,SOBOL,869,1,423,1628,1112
5704,5704_0,ABANDONED,SOBOL,773,4,116,894,748
5705,5705_0,ABANDONED,SOBOL,1016,1,288,1090,1915
5706,5706_0,ABANDONED,SOBOL,1754,3,127,123,1330
5707,5707_0,ABANDONED,SOBOL,4,0,455,1923,7
5708,5708_0,ABANDONED,SOBOL,349,3,340,1528,385
5709,5709_0,ABANDONED,SOBOL,1597,1,13,456,1216
5710,5710_0,ABANDONED,SOBOL,1367,4,418,1488,1538
5711,5711_0,ABANDONED,SOBOL,610,2,246,559,862
5712,5712_0,ABANDONED,SOBOL,690,3,401,303,1845
5713,5713_0,ABANDONED,SOBOL,1443,0,197,1743,552
5714,5714_0,ABANDONED,SOBOL,1704,4,358,712,202
5715,5715_0,ABANDONED,SOBOL,460,1,62,1272,1400
5716,5716_0,ABANDONED,SOBOL,173,3,176,1180,1021
5717,5717_0,ABANDONED,SOBOL,1928,2,472,867,315
5718,5718_0,ABANDONED,SOBOL,1158,2,67,1834,933
5719,5719_0,ABANDONED,SOBOL,912,0,271,150,1733
5720,5720_0,ABANDONED,SOBOL,936,3,80,1734,1285
5721,5721_0,ABANDONED,SOBOL,1181,0,251,282,110
5722,5722_0,ABANDONED,SOBOL,1919,4,164,1251,636
5723,5723_0,ABANDONED,SOBOL,167,1,493,702,1967
5724,5724_0,ABANDONED,SOBOL,451,4,370,846,1578
5725,5725_0,ABANDONED,SOBOL,1697,1,42,1170,755
5726,5726_0,ABANDONED,SOBOL,1467,2,388,141,500
5727,5727_0,ABANDONED,SOBOL,712,0,217,1813,1168
5728,5728_0,ABANDONED,SOBOL,605,4,437,1073,181
5729,5729_0,ABANDONED,SOBOL,1355,1,235,880,1481
5730,5730_0,ABANDONED,SOBOL,1617,3,322,1910,1772
5731,5731_0,ABANDONED,SOBOL,374,0,24,106,566
5732,5732_0,ABANDONED,SOBOL,25,2,146,442,950
5733,5733_0,ABANDONED,SOBOL,1780,1,443,1511,1649
5734,5734_0,ABANDONED,SOBOL,1012,4,97,542,1098
5735,5735_0,ABANDONED,SOBOL,762,2,299,1474,305
5736,5736_0,ABANDONED,SOBOL,847,4,239,240,1931
5737,5737_0,ABANDONED,SOBOL,1099,2,411,1807,732
5738,5738_0,FAILED,SOBOL,1860,3,4,777,23
5739,5739_0,ABANDONED,SOBOL,117,1,332,1208,1315
5740,5740_0,ABANDONED,SOBOL,267,3,468,1371,1201
5741,5741_0,ABANDONED,SOBOL,1522,0,139,676,400
5742,5742_0,ABANDONED,SOBOL,1252,4,291,1645,846
5743,5743_0,ABANDONED,SOBOL,505,1,119,339,1553
5744,5744_0,ABANDONED,SOBOL,679,2,277,579,537
5745,5745_0,ABANDONED,SOBOL,1422,0,74,1405,1861
5746,5746_0,ABANDONED,SOBOL,1660,3,482,436,1385
5747,5747_0,ABANDONED,SOBOL,410,2,184,1611,218
5748,5748_0,ABANDONED,SOBOL,193,4,49,1967,330
5749,5749_0,ABANDONED,SOBOL,1941,1,346,17,1005
5750,5750_0,ABANDONED,SOBOL,1211,3,195,1047,1748
5751,5751_0,ABANDONED,SOBOL,954,0,397,1000,916
5752,5752_0,ABANDONED,SOBOL,1000,4,313,364,1137
5753,5753_0,ABANDONED,SOBOL,1243,1,17,1684,461
5754,5754_0,ABANDONED,SOBOL,1981,3,430,654,785
5755,5755_0,ABANDONED,SOBOL,231,0,227,1331,1616
5756,5756_0,ABANDONED,SOBOL,387,2,104,1248,1992
5757,5757_0,ABANDONED,SOBOL,1636,0,308,799,669
5758,5758_0,ABANDONED,SOBOL,1405,3,154,1768,86
5759,5759_0,ABANDONED,SOBOL,649,1,451,216,1253
5760,5760_0,ABANDONED,SOBOL,542,3,172,960,266
5761,5761_0,ABANDONED,SOBOL,1294,0,500,1025,1066
5762,5762_0,ABANDONED,SOBOL,1556,4,87,55,1687
5763,5763_0,ABANDONED,SOBOL,311,1,259,1992,980
5764,5764_0,ABANDONED,SOBOL,88,4,381,1586,599
5765,5765_0,ABANDONED,SOBOL,1842,2,209,398,1797
5766,5766_0,ABANDONED,SOBOL,1073,2,362,1428,1449
5767,5767_0,ABANDONED,SOBOL,826,1,34,619,156
5768,5768_0,ABANDONED,SOBOL,785,2,473,1853,1517
5769,5769_0,ABANDONED,SOBOL,1036,0,177,163,818
