start_time,end_time,run_time,program_string,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1745472886,1745473519,633,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1851 feature_id 3 batch_size 3163 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 5,1851,3,3163,str\(\'H\'\),1,str\(\'tstat\'\),0.999,5,0.09,618.0,0,,i7180,4677080,618.0,608.9375,533.251708984375,-1.0,0.6095063447925717
1745474087,1745474107,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 100,1,3,1,str\(\'H\'\),1,str\(\'stdev\'\),0.001,100,,,1,,i7178,4677861,,,,,
1745473538,1745474570,1032,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3999 feature_id 3 batch_size 2851 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 67,3999,3,2851,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,67,0.09,1019.0,0,,i7180,4677498,1019.0,555.03125,508.6631234975961,-1.0,0.3821795714046739
1745474498,1745475195,697,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 357 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 1,5000,3,357,str\(\'H\'\),1,str\(\'tstat\'\),0.001,1,0.1,683.0,0,,i7176,4678137,683.0,651.703125,564.4344740316901,-1.0,0.9990450008409224
1745474958,1745475585,627,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 7 feature_id 3 batch_size 4355 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 7,7,3,4355,str\(\'H\'\),1,str\(\'stdev\'\),0.001,7,0.08,616.0,0,,i7176,4678433,616.0,564.58984375,517.1768798828125,-1.0,0.4743031730049963
1745475587,1745476157,570,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3707 feature_id 3 batch_size 663 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 26,3707,3,663,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,26,0.09,556.0,0,,i7181,4678784,556.0,542.3984375,495.6751751077586,-1.0,0.3727792775102207
1745476248,1745476883,635,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3272 feature_id 3 batch_size 895 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 5,3272,3,895,str\(\'KL\'\),1,str\(\'stdev\'\),0.999,5,0.08,618.0,0,,i7186,4679116,618.0,549.875,504.65618896484375,-1.0,0.3159816268622596
1745476848,1745477491,643,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 610 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.001 subsets 86,1,3,610,str\(\'H\'\),3,str\(\'stdev\'\),0.001,86,0.09,626.0,0,,i7186,4679430,626.0,531.75,501.6408653846154,-1.0,0.2524931204439709
1745477239,1745478143,904,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 1540 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 1,5000,3,1540,str\(\'H\'\),1,str\(\'stdev\'\),0.999,1,0.1,888.0,0,,i7186,4679636,888.0,657.65625,566.560053228022,-1.0,0.9990071255201656
1745477748,1745478365,617,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 505 feature_id 3 batch_size 4116 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 33,505,3,4116,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,33,0.09,602.0,0,,i7183,4679940,602.0,566.9375,518.0473090277778,-1.0,0.3814121452626766
1745478318,1745478869,551,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4650 feature_id 3 batch_size 3640 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 4,4650,3,3640,str\(\'H\'\),1,str\(\'stdev\'\),0.999,4,0.09,536.0,0,,i7181,4680315,536.0,643.1015625,545.7803431919643,-1.0,0.7655688985901814
1745478999,1745479643,644,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 764 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.21069233859851474 subsets 1,5000,3,764,str\(\'H\'\),2,str\(\'stdev\'\),0.2106923385985147,1,0.09,632.0,0,,i7183,4680715,632.0,562.4453125,516.4749644886364,-1.0,0.4992909649775025
1745479488,1745480098,610,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2728 feature_id 3 batch_size 4455 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 1,2728,3,4455,str\(\'KL\'\),2,str\(\'tstat\'\),0.999,1,0.09,599.0,0,,i7183,4681000,599.0,559.68359375,515.1685987903226,-1.0,0.4992760853872052
1745479878,1745480525,647,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1958 feature_id 3 batch_size 2604 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 1,1958,3,2604,str\(\'H\'\),1,str\(\'stdev\'\),0.001,1,0.1,635.0,0,,i7183,4681241,635.0,663.48828125,567.3662997159091,-1.0,0.99828749442579
1745481169,1745481771,602,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3368 feature_id 3 batch_size 3766 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 1,3368,3,3766,str\(\'KL\'\),1,str\(\'tstat\'\),0.999,1,0.1,591.0,0,,i7181,4682494,591.0,638.6875,560.6164314516129,-1.0,0.997567863331414
1745481951,1745482729,778,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3946 feature_id 3 batch_size 2027 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 1,3946,3,2027,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,1,0.1,761.0,0,,i7185,4682755,761.0,655.94921875,565.8096321202531,-1.0,0.998979169926274
1745482551,1745483443,892,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3505 feature_id 3 batch_size 3892 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 67,3505,3,3892,str\(\'H\'\),1,str\(\'stdev\'\),0.001,67,0.08,881.0,0,,i7178,4682962,881.0,567.04296875,515.6816840277778,-1.0,0.3869293169862247
1745483243,1745483806,563,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 5000 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 31,5000,3,5000,str\(\'H\'\),1,str\(\'stdev\'\),0.001,31,0.09,553.0,0,,i7181,4683191,553.0,558.16015625,512.8122979525862,-1.0,0.400396698895258
1745483905,1745484502,597,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2325 feature_id 3 batch_size 608 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 1,2325,3,608,str\(\'H\'\),1,str\(\'tstat\'\),0.001,1,0.1,585.0,0,,i7176,4683410,585.0,647.48828125,554.7131787909836,-1.0,0.9989061246648148
1745484776,1745485533,757,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 600 feature_id 3 batch_size 361 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.4881723824165806 subsets 29,600,3,361,str\(\'KL\'\),2,str\(\'stdev\'\),0.4881723824165806,29,0.09,738.0,0,,i7185,4683699,738.0,526.359375,497.8008326480263,-1.0,0.2130707731931105
1745485437,1745486058,621,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1379 feature_id 3 batch_size 4649 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 1,1379,3,4649,str\(\'H\'\),1,str\(\'tstat\'\),0.999,1,0.09,605.0,0,,i7183,4683928,605.0,661.54296875,565.6827876984127,-1.0,0.9989949513099224
1745485888,1745486513,625,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1038 feature_id 3 batch_size 3238 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 1,1038,3,3238,str\(\'KL\'\),1,str\(\'tstat\'\),0.999,1,0.1,612.0,0,,i7186,4684071,612.0,663.00390625,566.8485107421875,-1.0,0.9977410076548728
1745486370,1745487024,654,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 3005 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 1,5000,3,3005,str\(\'H\'\),1,str\(\'stdev\'\),0.999,1,0.1,641.0,0,,i7183,4684244,641.0,658.28515625,568.2293610074627,-1.0,0.9990477062209764
1745487422,1745488009,587,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 934 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.001 subsets 45,1,3,934,str\(\'KL\'\),3,str\(\'stdev\'\),0.001,45,0.09,574.0,0,,i7182,4684599,574.0,534.67578125,502.9167317708333,-1.0,0.2577361469887091
1745488444,1745489177,733,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2814 feature_id 3 batch_size 753 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.1744056524745793 subsets 37,2814,3,753,str\(\'KL\'\),1,str\(\'stdev\'\),0.1744056524745793,37,0.09,718.0,0,,i7182,4684939,718.0,553.3671875,507.3933171452703,-1.0,0.3306975416662345
1745489256,1745489769,513,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2427 feature_id 3 batch_size 5000 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.001 subsets 28,2427,3,5000,str\(\'KL\'\),3,str\(\'stdev\'\),0.001,28,0.08,500.0,0,,i7181,4685213,500.0,533.93359375,501.6767578125,-1.0,0.2322117879721508
1745490099,1745490839,740,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3209 feature_id 3 batch_size 3664 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 25,3209,3,3664,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,25,0.09,725.0,0,,i7185,4685493,725.0,561.7890625,512.4163020833333,-1.0,0.3823824749087272
1745490736,1745491390,654,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 509 feature_id 3 batch_size 805 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.001 subsets 18,509,3,805,str\(\'H\'\),2,str\(\'stdev\'\),0.001,18,0.08,636.0,0,,i7186,4685705,636.0,533.84765625,501.9025213068182,-1.0,0.2548062203901789
1745491503,1745492350,847,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3231 feature_id 3 batch_size 2404 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 30,3231,3,2404,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,30,0.09,820.0,0,,i7186,4685947,820.0,566.01953125,516.4375465029761,-1.0,0.3849868541074207
1745492093,1745492728,635,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 113 feature_id 3 batch_size 601 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.27085392509543343 subsets 22,113,3,601,str\(\'KL\'\),2,str\(\'stdev\'\),0.2708539250954334,22,0.08,615.0,0,,i7186,4686153,615.0,532.21875,500.84271240234375,-1.0,0.2270886999431419
1745492991,1745493624,633,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 2749 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 24,5000,3,2749,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,24,0.08,611.0,0,,i7186,4686456,611.0,556.5859375,510.457763671875,-1.0,0.3647555711666004
1745494102,1745494712,610,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1155 feature_id 3 batch_size 4563 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.001 subsets 29,1155,3,4563,str\(\'KL\'\),2,str\(\'stdev\'\),0.001,29,0.08,595.0,0,,i7185,4686825,595.0,528.859375,500.1486265120968,-1.0,0.2695248405742079
1745495103,1745495637,534,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4248 feature_id 3 batch_size 4655 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 24,4248,3,4655,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,24,0.08,517.0,0,,i7176,4687158,517.0,559.30859375,514.9917534722222,-1.0,0.3978942223452669
1745495900,1745496425,525,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 888 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.001 subsets 80,1,3,888,str\(\'H\'\),3,str\(\'stdev\'\),0.001,80,0.08,514.0,0,,i7180,4687433,514.0,526.16015625,499.2486255787037,-1.0,0.2506480512471126
1745498396,1745498988,592,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1757 feature_id 3 batch_size 1741 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.001 subsets 44,1757,3,1741,str\(\'KL\'\),2,str\(\'stdev\'\),0.001,44,0.08,576.0,0,,i7175,4688272,576.0,531.64453125,501.6333984375,-1.0,0.2503022134968705
1745498962,1745499564,602,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4088 feature_id 3 batch_size 1577 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 27,4088,3,1577,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,27,0.09,590.0,0,,i7181,4688512,590.0,564.18359375,515.405481557377,-1.0,0.3660077112349473
1745499127,1745499638,511,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 5000 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.001 subsets 24,5000,3,5000,str\(\'H\'\),2,str\(\'stdev\'\),0.001,24,0.08,494.0,0,,i7175,4688744,494.0,503.42578125,483.9251051682692,-1.0,0.2457386882423732
