trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
803,,,,,,,,,,,,,,,803_0,FAILED,SOBOL,,,244,4233,3936,0.913563368495553751458260194340,0.405389477232471096002086596854,5.126863188493065770501289080130,str\(\'ks-test\'\),14,str\(\'bounded\'\)
804,,,,,,,,,,,,,,,804_0,FAILED,SOBOL,,,765,542,3422,0.762410404760390569833816698520,0.264974884726107140497930458878,7.659165608059615770741856977111,str\(\'t-test\'\),44,str\(\'bounded\'\)
805,,,,,,,,,,,,,,,805_0,FAILED,SOBOL,,,4889,4460,1300,0.393906650425866255993412323733,0.974713424889370849690806153376,4.005078109179623702118533401517,str\(\'ks-test\'\),24,str\(\'bounded\'\)
806,,,,,,,,,,,,,,,806_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,3004,1821,4423,0.519398958951234779313210765395,0.630679275844246101101475687756,0.026815160796977582230438130750,str\(\'t-test\'\),9,str\(\'bounded\'\)
807,,,,,,,,,,,,,,,807_0,FAILED,SOBOL,,,1342,3181,309,0.139379991708323353050147375143,0.110018287474289530591953223393,6.337551187515259698557201772928,str\(\'ks-test\'\),27,str\(\'bounded\'\)
808,,,,,,,,,,,,,,,808_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.000000000000000000000000000000,1575,1108,4905,0.449215460125356902398863212511,0.621941627528518448109196015139,5.845009128903971173940590233542,str\(\'t-test\'\),41,str\(\'bounded\'\)
809,,,,,,,,,,,,,,,809_0,FAILED,SOBOL,,,2774,3894,444,0.833315814184024894473168387776,0.146037406461313357119990996580,2.151274089525453625526552059455,str\(\'ks-test\'\),20,str\(\'bounded\'\)
810,,,,,,,,,,,,,,,810_0,FAILED,SOBOL,,,4658,2466,3562,0.208823500081896790137037100976,0.490075806856155371526995168097,3.170773169009946546026412761421,str\(\'t-test\'\),13,str\(\'bounded\'\)
811,,,,,,,,,,,,,,,811_0,RUNNING,SOBOL,,,999,2536,1796,0.573245871318504240932156790223,0.776909142216667514269090588641,9.519979215221479051933783921413,str\(\'ks-test\'\),30,str\(\'bounded\'\)
812,,,,,,,,,,,,,,,812_0,RUNNING,SOBOL,,,474,1306,1204,0.732254719605669346371712435939,0.886101969253271781745695534482,7.054809200652875311732259433484,str\(\'t-test\'\),4,str\(\'bounded\'\)
813,,,,,,,,,,,,,,,813_0,RUNNING,SOBOL,,,3851,3696,4064,0.110482181854546071542166885138,0.349817190738394845350711648280,0.861837063826620619622076446831,str\(\'ks-test\'\),33,str\(\'bounded\'\)
814,,,,,,,,,,,,,,,814_0,RUNNING,SOBOL,,,3255,85,2206,0.983979577133431981827982326649,0.005775215640664100973100669734,4.380573371130974003051505860640,str\(\'t-test\'\),50,str\(\'bounded\'\)
815,,,,,,,,,,,,,,,815_0,RUNNING,SOBOL,,,2418,4917,3072,0.358244617860764280603547149440,0.731138497715815849353759858786,8.230542059150524281108118884731,str\(\'ks-test\'\),17,str\(\'bounded\'\)
816,,,,,,,,,,,,,,,816_0,RUNNING,SOBOL,,,2293,290,606,0.544946301842108349333670958003,0.418451082816347463833039910241,1.164252288703806703651366660779,str\(\'ks-test\'\),47,str\(\'bounded\'\)
817,,,,,,,,,,,,,,,817_0,RUNNING,SOBOL,,,3282,4712,4740,0.172552882250398387231626884386,0.817346395999193231496349199006,7.474933857124299585450444283197,str\(\'t-test\'\),18,str\(\'bounded\'\)
818,,,,,,,,,,,,,,,818_0,RUNNING,SOBOL,,,3976,1414,1607,0.797037578498944632166001156293,0.535683441745117283616650638578,8.493936777561902573552288231440,str\(\'ks-test\'\),1,str\(\'bounded\'\)
819,,,,,,,,,,,,,,,819_0,RUNNING,SOBOL,,,448,3589,3749,0.420923501066863547936947043127,0.201108062501996753823618746537,4.839794820384122786549596639816,str\(\'t-test\'\),34,str\(\'bounded\'\)
820,,,,,,,,,,,,,,,820_0,RUNNING,SOBOL,,,1206,2280,4253,0.261907031208276741551799204899,0.092022889232262969350095715981,2.376112370351329605711043768679,str\(\'ks-test\'\),10,str\(\'bounded\'\)
821,,,,,,,,,,,,,,,821_0,RUNNING,SOBOL,,,4392,2722,1017,0.895386518297716982317524525570,0.676078294381499245169209189044,6.186488274163567169239286158700,str\(\'t-test\'\),31,str\(\'bounded\'\)
822,,,,,,,,,,,,,,,822_0,RUNNING,SOBOL,,,2566,981,2910,0.021881512600928545303480277084,0.957744823338463890927130250930,9.705797026830724760770863213111,str\(\'ks-test\'\),39,str\(\'bounded\'\)
823,,,,,,,,,,,,,,,823_0,RUNNING,SOBOL,,,1841,4021,2370,0.635924750806763805499599584437,0.309361866395920503958194558436,3.551349069802090419045725866454,str\(\'t-test\'\),22,str\(\'bounded\'\)
824,,,,,,,,,,,,,,,824_0,RUNNING,SOBOL,,,1446,1714,2765,0.949717870756983773006254523352,0.794943607518449391058368291851,4.268402799136937098012367641786,str\(\'ks-test\'\),7,str\(\'bounded\'\)
825,,,,,,,,,,,,,,,825_0,RUNNING,SOBOL,,,2958,3289,1879,0.331836901796981720291768169773,0.444866383273154475386235162659,8.118469005503690993919008178636,str\(\'t-test\'\),28,str\(\'bounded\'\)
826,,,,,,,,,,,,,,,826_0,RUNNING,SOBOL,,,4784,337,3766,0.706341909352690033863098051370,0.163210831237956877082240225718,6.639896383938379997857737180311,str\(\'ks-test\'\),42,str\(\'bounded\'\)
827,,,,,,,,,,,,,,,827_0,RUNNING,SOBOL,,,812,4665,887,0.076700156735256319606719443982,0.577608941189944768979103173479,0.447021765459328923597581706417,str\(\'t-test\'\),24,str\(\'bounded\'\)
828,,,,,,,,,,,,,,,828_0,RUNNING,SOBOL,,,56,896,1469,0.227860742041841146665603901056,0.717915879929438283113540819613,2.980277782599441760424952008179,str\(\'ks-test\'\),44,str\(\'bounded\'\)
829,,,,,,,,,,,,,,,829_0,RUNNING,SOBOL,,,4370,4106,3255,0.615852661173790671966798981884,0.053969213131815192696638661118,9.329386310463771536660715355538,str\(\'t-test\'\),15,str\(\'bounded\'\)
830,,,,,,,,,,,,,,,830_0,RUNNING,SOBOL,,,3676,2097,127,0.490367963066324574761267740541,0.335628808317705973340849823217,5.351771497773007091325325745856,str\(\'ks-test\'\),4,str\(\'bounded\'\)
831,,,,,,,,,,,,,,,831_0,RUNNING,SOBOL,,,1901,2905,4607,0.850883537240326393025213747023,0.935246971555054207314583436528,1.657938940047286369150469909073,str\(\'t-test\'\),36,str\(\'bounded\'\)
832,,,,,,,,,,,,,,,832_0,RUNNING,SOBOL,,,1939,1840,197,0.339217056225985302830849832390,0.526389352723956149837647444656,3.669428571976721453751224544249,str\(\'t-test\'\),34,str\(\'bounded\'\)
833,,,,,,,,,,,,,,,833_0,RUNNING,SOBOL,,,3719,3160,4525,0.941608175793662627306446211151,0.237697277819737790016674239268,9.979481132158078082738938974217,str\(\'ks-test\'\),1,str\(\'bounded\'\)
834,,,,,,,,,,,,,,,834_0,RUNNING,SOBOL,,,4334,482,1393,0.069100499190390116122095776063,0.394608094315975876931190668984,5.989695895639249201281018031295,str\(\'t-test\'\),18,str\(\'bounded\'\)
835,,,,,,,,,,,,,,,835_0,RUNNING,SOBOL,,,15,4518,3338,0.714186658045277034112530145649,0.868472621144726897313148583635,2.334924818474799490530813272926,str\(\'ks-test\'\),48,str\(\'bounded\'\)
836,,,,,,,,,,,,,,,836_0,RUNNING,SOBOL,,,857,709,3998,0.623459475560113829395447737625,0.977698875278234513785946546705,4.880352674911730304074808373116,str\(\'t-test\'\),21,str\(\'bounded\'\)
837,,,,,,,,,,,,,,,837_0,RUNNING,SOBOL,,,4815,4291,647,0.220007907047867767857951548649,0.254316281607374572448776461897,8.691358853435144027343994821422,str\(\'ks-test\'\),38,str\(\'bounded\'\)
838,,,,,,,,,,,,,,,838_0,RUNNING,SOBOL,,,2911,1930,2539,0.843510502474382528603769060283,0.097409036096185452890949818539,7.200620128946379594481186359189,str\(\'t-test\'\),30,str\(\'bounded\'\)
839,,,,,,,,,,,,,,,839_0,RUNNING,SOBOL,,,1414,3070,2117,0.498469564292579880859790364411,0.635611567424610224286141146877,1.046802409379743004080864920979,str\(\'ks-test\'\),10,str\(\'bounded\'\)
840,,,,,,,,,,,,,,,840_0,RUNNING,SOBOL,,,1804,143,2980,0.180778716949746010023147846368,0.150970179501920931386393931461,1.773619930421002299780752764491,str\(\'t-test\'\),24,str\(\'bounded\'\)
841,,,,,,,,,,,,,,,841_0,RUNNING,SOBOL,,,2524,4857,2289,0.537453785002231620993029537203,0.609331909561529716512495724601,5.623057612787932590947548305849,str\(\'ks-test\'\),41,str\(\'bounded\'\)
842,,,,,,,,,,,,,,,842_0,RUNNING,SOBOL,,,4428,1285,4175,0.412951195152476413507969255079,0.766251020558178397301674067421,9.135001383543015052168811962474,str\(\'t-test\'\),27,str\(\'bounded\'\)
843,,,,,,,,,,,,,,,843_0,RUNNING,SOBOL,,,1247,3715,1103,0.804768630076199809053605349618,0.493060790656134506626528946072,2.941498352811672045703517142101,str\(\'ks-test\'\),7,str\(\'bounded\'\)
844,,,,,,,,,,,,,,,844_0,RUNNING,SOBOL,,,402,2444,1841,0.903351697113364937585799907538,0.352681298274546861648559570312,0.485172168383374846634126242861,str\(\'t-test\'\),37,str\(\'bounded\'\)
845,,,,,,,,,,,,,,,845_0,RUNNING,SOBOL,,,3944,2555,3508,0.254184095675125731883525759258,0.875321071514859827544796644361,6.834910337722861051190648140619,str\(\'ks-test\'\),4,str\(\'bounded\'\)
846,,,,,,,,,,,,,,,846_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,3329,1166,381,0.627691766701638731440482388280,0.718405999951064577757620099874,7.846553789126687661337200552225,str\(\'t-test\'\),15,str\(\'bounded\'\)
847,,,,,,,,,,,,,,,847_0,RUNNING,SOBOL,,,2326,3834,4978,0.029382093435153366217660320103,0.010587116135284305173946961531,4.153350910125300998743114178069,str\(\'ks-test\'\),45,str\(\'bounded\'\)
848,,,,,,,,,,,,,,,848_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.000000000000000000000000000000,2377,961,2434,0.840672341741621531596706518030,0.820331855682656208017533572274,6.453804623251781613646471669199,str\(\'ks-test\'\),14,str\(\'bounded\'\)
849,,,,,,,,,,,,,,,849_0,RUNNING,SOBOL,,,3219,4039,2837,0.441125607272610076314833804645,0.407792485274374505443972793728,0.299893706242553903518199831524,str\(\'t-test\'\),47,str\(\'bounded\'\)
850,,,,,,,,,,,,,,,850_0,RUNNING,SOBOL,,,3893,2337,975,0.565620586704462802174475655193,0.188498820418491946915295898179,3.811341913937591030503426736686,str\(\'ks-test\'\),36,str\(\'bounded\'\)
851,,,,,,,,,,,,,,,851_0,RUNNING,SOBOL,,,512,2663,4306,0.216690046468749647479157260932,0.540615738902241016461402978166,7.622254895018414799778838641942,str\(\'t-test\'\),6,str\(\'bounded\'\)
852,,,,,,,,,,,,,,,852_0,RUNNING,SOBOL,,,966,1471,3636,0.118099357860162859634733933945,0.680889718992635617489384003420,5.164364859738387991683339350857,str\(\'ks-test\'\),27,str\(\'bounded\'\)
853,,,,,,,,,,,,,,,853_0,RUNNING,SOBOL,,,4611,3529,1711,0.724395307753235129233360112266,0.079290867350995539175606552362,1.509686980016529567194538685726,str\(\'t-test\'\),10,str\(\'bounded\'\)
854,,,,,,,,,,,,,,,854_0,RUNNING,SOBOL,,,2804,270,4832,0.350880018873140242519070852723,0.298580492774024597313342610505,2.521902280796319395506088767434,str\(\'ks-test\'\),24,str\(\'bounded\'\)
855,,,,,,,,,,,,,,,855_0,RUNNING,SOBOL,,,1620,4730,524,0.992076571956276853647693769744,0.960609406758099804157779999514,8.832048038420268198933626990765,str\(\'t-test\'\),44,str\(\'bounded\'\)
856,,,,,,,,,,,,,,,856_0,RUNNING,SOBOL,,,1382,2038,4651,0.686139782698825029250144780235,0.447730485232546937535147435483,8.349269697017035696262610144913,str\(\'ks-test\'\),30,str\(\'bounded\'\)
857,,,,,,,,,,,,,,,857_0,RUNNING,SOBOL,,,3040,2962,73,0.033065443683415650377721561881,0.784162700485438124431425421790,4.656126789191738168938172748312,str\(\'t-test\'\),13,str\(\'bounded\'\)
858,,,,,,,,,,,,,,,858_0,RUNNING,SOBOL,,,4847,914,3190,0.905580730704590664004172140267,0.564876437848433887722876534099,0.665616534678265536761898601981,str\(\'ks-test\'\),21,str\(\'bounded\'\)
859,,,,,,,,,,,,,,,859_0,RUNNING,SOBOL,,,728,4086,1543,0.311162563025951410811131836454,0.168022722437977778398021655448,7.015414675193839322275835002074,str\(\'t-test\'\),41,str\(\'bounded\'\)
860,,,,,,,,,,,,,,,860_0,RUNNING,SOBOL,,,276,355,795,0.401897367082536205451503974473,0.058901980595663191997424235069,9.559965220373124239472417684738,str\(\'ks-test\'\),17,str\(\'bounded\'\)
861,,,,,,,,,,,,,,,861_0,RUNNING,SOBOL,,,4131,4645,3848,0.754665701275691436222814445500,0.705306152667850239090796549135,3.366402218465693430005103436997,str\(\'t-test\'\),50,str\(\'bounded\'\)
862,,,,,,,,,,,,,,,862_0,RUNNING,SOBOL,,,3457,1654,1991,0.131170723702758562634329564389,0.924588844319805480687080034841,1.876312225655652587974486777966,str\(\'ks-test\'\),33,str\(\'bounded\'\)
863,,,,,,,,,,,,,,,863_0,RUNNING,SOBOL,,,2141,3345,2662,0.526879667932167672361742916110,0.338613782823085796014339621252,5.725689936846495520228472742019,str\(\'t-test\'\),3,str\(\'bounded\'\)
864,,,,,,,,,,,,,,,864_0,RUNNING,SOBOL,,,2106,571,4125,0.969149606183171252737906797847,0.648763302737846991874448576709,7.150966258033179201447637751698,str\(\'ks-test\'\),12,str\(\'bounded\'\)
865,,,,,,,,,,,,,,,865_0,RUNNING,SOBOL,,,3568,4432,1221,0.374536573512479653569329229867,0.111546727631241085476609953275,0.845169155659154069937244457833,str\(\'t-test\'\),29,str\(\'bounded\'\)
866,,,,,,,,,,,,,,,866_0,RUNNING,SOBOL,,,4164,1792,3094,0.749041700039058899740496144659,0.266508323518559353537682454771,4.520518811097368860885126196081,str\(\'ks-test\'\),40,str\(\'bounded\'\)
867,,,,,,,,,,,,,,,867_0,RUNNING,SOBOL,,,162,3210,2262,0.096131773190572852860746877468,0.992795784331858111038116021518,8.169780623133293673276966728736,str\(\'t-test\'\),20,str\(\'bounded\'\)
868,,,,,,,,,,,,,,,868_0,RUNNING,SOBOL,,,686,2019,422,0.192957885840907700236712685182,0.852401169637218125707533999957,5.861298063937574909232353093103,str\(\'ks-test\'\),49,str\(\'bounded\'\)
869,,,,,,,,,,,,,,,869_0,RUNNING,SOBOL,,,4970,2983,4849,0.588624229203909665741889511992,0.375593734730035044844242975159,2.055801150542683863875481620198,str\(\'t-test\'\),16,str\(\'bounded\'\)
870,,,,,,,,,,,,,,,870_0,RUNNING,SOBOL,,,3086,661,1735,0.463139412125572580425370006196,0.220635706109926110762842199620,3.230850486629642581704047188396,str\(\'ks-test\'\),2,str\(\'bounded\'\)
871,,,,,,,,,,,,,,,871_0,FAILED,SOBOL,,,1262,4341,3545,0.815980800010263962462886411231,0.508364637456834356221690995881,9.380412748388945232136393315159,str\(\'t-test\'\),32,str\(\'bounded\'\)
872,,,,,,,,,,,,,,,872_0,FAILED,SOBOL,,,1654,1335,1282,0.502125012153759597843816209206,0.026647072082385422214789727491,7.794306202096865199280273373006,str\(\'ks-test\'\),46,str\(\'bounded\'\)
873,,,,,,,,,,,,,,,873_0,FAILED,SOBOL,,,2691,3667,3361,0.153242764797061670201117067336,0.737431617155671070840128322743,3.949123903038911809204591918387,str\(\'t-test\'\),13,str\(\'bounded\'\)
874,,,,,,,,,,,,,,,874_0,FAILED,SOBOL,,,4576,56,252,0.777727580016478903246479603695,0.892401514979079379941140359733,0.127932020685635527978973868812,str\(\'ks-test\'\),5,str\(\'bounded\'\)
875,,,,,,,,,,,,,,,875_0,FAILED,SOBOL,,,1077,4946,4401,0.378102092407643808336104029877,0.370686903845518833655603430088,6.315925860786811618652336619562,str\(\'t-test\'\),35,str\(\'bounded\'\)
876,,,,,,,,,,,,,,,876_0,FAILED,SOBOL,,,557,1216,2639,0.289013845205306985075566217347,0.479928284009918548758122369691,9.004009872973895767245267052203,str\(\'ks-test\'\),9,str\(\'bounded\'\)
877,,,,,,,,,,,,,,,877_0,FAILED,SOBOL,,,3772,3786,2085,0.930410992471501274714285045775,0.752094338297843889584726184694,2.659780894264578865460180168157,str\(\'t-test\'\),26,str\(\'bounded\'\)
878,,,,,,,,,,,,,,,878_0,FAILED,SOBOL,,,3176,2358,3953,0.056905867803841832242017773069,0.597128491060808341828192169487,1.337635523941367754474640605622,str\(\'ks-test\'\),43,str\(\'bounded\'\)
879,,,,,,,,,,,,,,,879_0,FAILED,SOBOL,,,2500,2644,781,0.663031683774665037134354861337,0.135884884979575876196022932163,5.026583019633777738022217818070,str\(\'t-test\'\),23,str\(\'bounded\'\)
880,,,,,,,,,,,,,,,880_0,FAILED,SOBOL,,,2214,2231,3238,0.476443208012729879641256047762,0.947457909386605012791449098586,3.118393542957492048373069337686,str\(\'t-test\'\),42,str\(\'bounded\'\)
881,,,,,,,,,,,,,,,881_0,FAILED,SOBOL,,,3364,2771,1408,0.868219473438337496773442580889,0.284443039180710899316295581229,9.268015775892884278164274292067,str\(\'ks-test\'\),25,str\(\'bounded\'\)
882,,,,,,,,,,,,,,,882_0,FAILED,SOBOL,,,4058,1031,4551,0.243727040365338321059596182749,0.067098587498068809620299646213,5.446098875544965522976781358011,str\(\'t-test\'\),8,str\(\'bounded\'\)
883,,,,,,,,,,,,,,,883_0,FAILED,SOBOL,,,369,3972,105,0.600473738176748206285537889926,0.665792571997269932992935537186,1.640661933326162280621929312474,str\(\'ks-test\'\),28,str\(\'bounded\'\)
884,,,,,,,,,,,,,,,884_0,FAILED,SOBOL,,,1124,164,1935,0.689554363807663328600483509945,0.556687428351491653266691628232,4.330309796364978147664714924758,str\(\'t-test\'\),5,str\(\'bounded\'\)
885,,,,,,,,,,,,,,,885_0,FAILED,SOBOL,,,4471,4838,2787,0.091051249481737608904019509737,0.207513417946174727468644505279,7.979511637224816489322165580234,str\(\'ks-test\'\),38,str\(\'bounded\'\)
886,,,,,,,,,,,,,,,886_0,FAILED,SOBOL,,,2645,1540,904,0.964548763731494562811974446959,0.424853819042444236231403920101,6.658014998580330079391842446057,str\(\'t-test\'\),46,str\(\'bounded\'\)
887,,,,,,,,,,,,,,,887_0,FAILED,SOBOL,,,1759,3462,3827,0.315544143091887219210178727735,0.838356333008036025411513492145,0.352157925030216589767917412246,str\(\'ks-test\'\),16,str\(\'bounded\'\)
888,,,,,,,,,,,,,,,888_0,FAILED,SOBOL,,,1528,846,1079,0.005527571266517043030441769247,0.322553588934242740915436797877,2.475397166684270011671742395265,str\(\'t-test\'\),2,str\(\'bounded\'\)
889,,,,,,,,,,,,,,,889_0,FAILED,SOBOL,,,2878,4156,4270,0.650816700004041237548335629981,0.905562989173457011382595283067,6.164251464934088708957915514475,str\(\'ks-test\'\),35,str\(\'bounded\'\)
890,,,,,,,,,,,,,,,890_0,FAILED,SOBOL,,,4704,2146,2392,0.276319191331043823023350114454,0.688225947145372662916429362667,9.839105557312256777890979719814,str\(\'t-test\'\),49,str\(\'bounded\'\)
891,,,,,,,,,,,,,,,891_0,FAILED,SOBOL,,,893,2856,2966,0.878537793841212999446099729539,0.040896612966433168456781288569,3.494783381160348589844488742528,str\(\'ks-test\'\),19,str\(\'bounded\'\)
892,,,,,,,,,,,,,,,892_0,FAILED,SOBOL,,,136,1587,4718,0.781719302762299728115635844006,0.181154991142451760044451702925,1.187178133222274389879657974234,str\(\'t-test\'\),39,str\(\'bounded\'\)
893,,,,,,,,,,,,,,,893_0,FAILED,SOBOL,,,4289,3415,550,0.436729040594771522609818248384,0.579032882167026419217847887921,7.375265170766041045169458811870,str\(\'ks-test\'\),22,str\(\'bounded\'\)
894,,,,,,,,,,,,,,,894_0,FAILED,SOBOL,,,3595,463,3688,0.562221468091011034040604954498,0.796366356927901475337705505808,8.550886356228962981163022050168,str\(\'t-test\'\),11,str\(\'bounded\'\)
895,,,,,,,,,,,,,,,895_0,FAILED,SOBOL,,,1981,4539,1590,0.158688770739361634243280718692,0.462816017696633941191919348057,4.705797254613600877348744688788,str\(\'ks-test\'\),31,str\(\'bounded\'\)
896,,,,,,,,,,,,,,,896_0,FAILED,SOBOL,,,1968,2485,4813,0.602604371704161145828493317822,0.870976755356416054709711715986,5.101545164533891174585278349696,str\(\'t-test\'\),33,str\(\'bounded\'\)
897,,,,,,,,,,,,,,,897_0,FAILED,SOBOL,,,3626,2517,543,0.242081272622570398134200786444,0.396122405752539652468158237753,1.251497433759272137621110232431,str\(\'ks-test\'\),3,str\(\'bounded\'\)
898,,,,,,,,,,,,,,,898_0,FAILED,SOBOL,,,4261,1127,3656,0.866086399149149643861278491386,0.239213288309052585223213327481,2.742257390279323026049951295136,str\(\'t-test\'\),17,str\(\'bounded\'\)
899,,,,,,,,,,,,,,,899_0,FAILED,SOBOL,,,142,3875,1690,0.478086538711562758496853575707,0.528895185988396354659357712080,8.935150484350510069475603813771,str\(\'ks-test\'\),50,str\(\'bounded\'\)
900,,,,,,,,,,,,,,,900_0,FAILED,SOBOL,,,862,104,954,0.325473557012155634282635219279,0.637980714311823238205079178442,6.389684484755621340923426032532,str\(\'t-test\'\),21,str\(\'bounded\'\)
901,,,,,,,,,,,,,,,901_0,RUNNING,SOBOL,,,4717,4898,4327,0.955108022663742284308341368160,0.098818787008523936710169266462,0.040556289325468244943984075235,str\(\'ks-test\'\),41,str\(\'bounded\'\)
902,,,,,,,,,,,,,,,902_0,RUNNING,SOBOL,,,2871,1326,2453,0.081123205585405228079665107543,0.255723865019157503564173339328,4.030396580128931205422304628883,str\(\'t-test\'\),30,str\(\'bounded\'\)
903,,,,,,,,,,,,,,,903_0,RUNNING,SOBOL,,,1555,3676,2817,0.698996471181511869197322539549,0.980065854664891933367698584334,7.724209470288828427442240354139,str\(\'ks-test\'\),13,str\(\'bounded\'\)
904,,,,,,,,,,,,,,,904_0,RUNNING,SOBOL,,,1791,750,1971,0.884202131779864397564949740627,0.498382084453478479968424608160,9.458007069181650905420610797592,str\(\'t-test\'\),24,str\(\'bounded\'\)
905,,,,,,,,,,,,,,,905_0,RUNNING,SOBOL,,,2633,4252,2682,0.270166180539876232824525459364,0.772501224044710443905614738469,3.147343976353295325054659770103,str\(\'ks-test\'\),44,str\(\'bounded\'\)
906,,,,,,,,,,,,,,,906_0,RUNNING,SOBOL,,,4479,1892,814,0.645150995759293466313977205573,0.615584221063181780131401410472,2.135646066651679664261109792278,str\(\'t-test\'\),27,str\(\'bounded\'\)
907,,,,,,,,,,,,,,,907_0,RUNNING,SOBOL,,,1098,3111,3830,0.011679212033748626736739950616,0.156293581314384949498830224002,5.789806499421596974741532903863,str\(\'ks-test\'\),10,str\(\'bounded\'\)
